claim_id,claim_date,sale_id,repair_status
CL-6136,19/01/2024,MN-233150,Pending
CL-58149,17/10/2024,RY-5124,Pending
CL-38596,20/01/2024,WP-0461,Rejected
CL-1610,28/07/2024,UR-43468,In Progress
CL-2560,03/07/2024,SM-8523,Completed
CL-24975,27/07/2024,IS-657176,In Progress
CL-7513,10/05/2024,JX-37427,In Progress
CL-8750,06/09/2024,XV-878111,In Progress
CL-30953,26/08/2024,QO-86799,Completed
CL-6633,22/05/2024,ED-4428,Rejected
CL-38278,18/10/2024,TW-787507,In Progress
CL-98218,28/03/2024,UH-533406,Pending
CL-33333,17/07/2024,QS-83115,In Progress
CL-58816,11/11/2024,QK-117192,Completed
CL-157,27/09/2024,CN-21479,Rejected
CL-27536,10/07/2024,GW-02977,In Progress
CL-84268,18/09/2024,XO-579418,Rejected
CL-24423,03/01/2024,EY-04260,In Progress
CL-86783,18/04/2024,MT-528884,Rejected
CL-5391,07/03/2024,YH-463446,In Progress
CL-11818,12/02/2024,XT-417233,Rejected
CL-5265,09/02/2024,SD-313256,In Progress
CL-53619,04/06/2024,WZ-295238,Rejected
CL-80536,18/01/2024,ED-89243,Pending
CL-96445,26/07/2024,KF-019524,Completed
CL-63031,05/01/2024,JR-72047,Pending
CL-4466,11/06/2024,ZU-357327,Rejected
CL-56959,11/02/2024,YE-8642,Rejected
CL-924,11/02/2024,DJ-92280,Pending
CL-8141,27/03/2024,UZ-3735,Rejected
CL-3314,13/08/2024,EU-34223,Pending
CL-33033,16/10/2024,IP-4380,Rejected
CL-55022,29/01/2024,IC-446621,In Progress
CL-81544,29/09/2024,WT-4547,Completed
CL-7347,18/03/2024,YO-9909,Completed
CL-30134,28/06/2024,RJ-602376,Pending
CL-88351,16/01/2024,PC-679126,Rejected
CL-25060,19/04/2024,XV-29424,Completed
CL-290,13/01/2024,ZF-5776,Completed
CL-41641,24/01/2024,KC-799435,Completed
CL-1013,18/05/2024,OX-72465,Completed
CL-9377,21/01/2024,IJ-0665,Pending
CL-12972,21/08/2024,XD-2518,Rejected
CL-45852,23/09/2024,HK-930976,In Progress
CL-7852,05/07/2024,CC-032156,Pending
CL-68382,02/11/2024,IC-1243,In Progress
CL-1732,23/10/2024,BN-988827,Completed
CL-4753,26/01/2024,VL-548873,Rejected
CL-77758,26/04/2024,VS-1917,Pending
CL-41672,08/11/2024,EJ-1550,In Progress
CL-6595,02/06/2024,TS-77119,Pending
CL-1092,10/09/2024,DA-47789,Rejected
CL-27990,26/03/2024,BF-39106,Completed
CL-10485,10/09/2024,GE-85909,Pending
CL-66481,11/05/2024,AC-270859,Completed
CL-372,08/03/2024,AY-6972,Rejected
CL-70444,20/07/2024,KK-081972,Rejected
CL-8869,02/01/2024,SC-92925,Rejected
CL-6311,01/08/2024,RN-1112,Pending
CL-99470,01/06/2024,FI-184308,Rejected
CL-98962,04/08/2024,BJ-0179,In Progress
CL-59534,10/06/2024,AR-12209,Completed
CL-92793,30/09/2024,XG-5729,Completed
CL-5193,25/06/2024,TJ-73244,In Progress
CL-84906,15/05/2024,HG-0933,Rejected
CL-70572,21/03/2024,BG-067623,Pending
CL-50727,23/02/2024,DM-8821,Completed
CL-6940,14/08/2024,LZ-623382,Pending
CL-62296,09/10/2024,MP-1624,Pending
CL-1857,30/10/2024,KW-324077,Rejected
CL-87711,15/09/2024,AS-2684,In Progress
CL-8213,17/03/2024,HB-71412,In Progress
CL-8463,15/07/2024,PX-5503,In Progress
CL-793,06/10/2024,RB-41777,In Progress
CL-33865,03/07/2024,EL-70031,Pending
CL-50849,19/08/2024,CO-301743,In Progress
CL-8601,29/07/2024,TS-33248,Pending
CL-26484,18/05/2024,RY-8198,Completed
CL-99380,11/05/2024,PK-73637,In Progress
CL-17982,12/02/2024,AU-1442,Rejected
CL-94430,01/03/2024,UK-03373,Pending
CL-5805,12/09/2024,YB-323358,Rejected
CL-77614,25/05/2024,OE-53193,Completed
CL-64906,26/04/2024,QP-15813,Pending
CL-63810,05/01/2024,JA-27424,Pending
CL-3560,27/09/2024,CW-2358,In Progress
CL-14442,06/02/2024,MF-23808,Pending
CL-72221,26/01/2024,HJ-25812,Rejected
CL-9613,02/03/2024,MV-5791,Completed
CL-67318,02/02/2024,IW-7471,Pending
CL-44115,18/09/2024,HM-381347,Completed
CL-86594,29/03/2024,GQ-1394,Completed
CL-23158,21/10/2024,AN-741857,In Progress
CL-293,26/03/2024,CD-0021,In Progress
CL-7241,06/02/2024,GI-15885,In Progress
CL-87516,01/04/2024,JR-79253,Pending
CL-5354,03/03/2024,VU-5635,In Progress
CL-15163,20/01/2024,JH-23648,Rejected
CL-3894,02/02/2024,EF-90904,Completed
CL-28102,25/07/2024,JD-5356,Completed
CL-46326,28/07/2024,LZ-7101,Completed
CL-61900,13/03/2024,ML-1172,Pending
CL-70489,16/10/2024,VF-8336,Pending
CL-42857,07/06/2024,XC-239517,Rejected
CL-56327,03/04/2024,KG-34217,Rejected
CL-33093,03/09/2024,SA-982093,Pending
CL-80463,27/01/2024,WY-684915,In Progress
CL-66471,22/09/2024,RC-833483,Pending
CL-1684,28/01/2024,VA-795219,In Progress
CL-72117,30/07/2024,BK-0019,Rejected
CL-76525,15/09/2024,PK-4632,Pending
CL-12081,23/07/2024,SZ-1336,In Progress
CL-33877,22/09/2024,HS-2556,In Progress
CL-34782,31/07/2024,GY-99287,Rejected
CL-25658,26/03/2024,DG-53547,Pending
CL-2615,12/03/2024,CU-269137,Completed
CL-9693,01/05/2024,ZP-753849,Rejected
CL-589,17/05/2024,KR-957910,In Progress
CL-82475,04/03/2024,ZG-807197,Pending
CL-486,09/08/2024,LF-788247,Pending
CL-13088,21/02/2024,AF-310518,In Progress
CL-38798,19/03/2024,ZS-343740,Pending
CL-32405,11/03/2024,LO-413550,Rejected
CL-9158,23/08/2024,QD-74228,In Progress
CL-87873,26/05/2024,JB-8698,In Progress
CL-1170,23/08/2024,FJ-87256,In Progress
CL-38445,22/09/2024,ZX-75145,Completed
CL-7428,21/08/2024,ZV-253931,Pending
CL-90327,06/06/2024,WL-2494,In Progress
CL-26462,15/01/2024,OJ-494089,Pending
CL-34887,17/01/2024,IT-440033,Rejected
CL-400,06/01/2024,VZ-75944,Pending
CL-9462,16/07/2024,FY-337507,In Progress
CL-10915,02/06/2024,SH-4319,Completed
CL-14419,06/07/2024,VN-052226,In Progress
CL-2446,14/10/2024,HW-265806,Rejected
CL-55084,20/03/2024,MQ-04718,Rejected
CL-3671,06/08/2024,WB-416915,Completed
CL-4102,06/06/2024,IM-4356,Pending
CL-60202,02/02/2024,HS-4423,Rejected
CL-31789,01/06/2024,HK-031101,Rejected
CL-4981,06/10/2024,ST-308039,Completed
CL-2735,13/02/2024,SR-46148,Pending
CL-6085,21/05/2024,XY-39170,In Progress
CL-92792,15/08/2024,VO-14522,Rejected
CL-87256,09/06/2024,CS-3146,Rejected
CL-64037,05/07/2024,OD-1735,In Progress
CL-51156,14/03/2024,LU-6946,In Progress
CL-89862,27/01/2024,EN-2848,Pending
CL-109,22/10/2024,GO-28908,In Progress
CL-28555,05/02/2024,FG-773292,Rejected
CL-90414,07/10/2024,XB-33045,Rejected
CL-15506,02/07/2024,HX-492933,Completed
CL-8403,22/03/2024,JS-210307,Pending
CL-4360,15/03/2024,DR-001946,Completed
CL-93811,29/06/2024,CD-4449,Pending
CL-53505,11/02/2024,HC-4366,Completed
CL-3506,28/02/2024,ER-36771,Pending
CL-50077,03/04/2024,ER-693853,In Progress
CL-51434,29/01/2024,AC-24409,Rejected
CL-1701,28/04/2024,YB-89827,Pending
CL-85849,05/10/2024,LS-681842,Rejected
CL-56966,16/01/2024,FL-75631,Rejected
CL-55386,01/06/2024,MW-4302,In Progress
CL-33079,31/05/2024,AN-676309,Pending
CL-60458,17/05/2024,OV-1337,Rejected
CL-20602,14/02/2024,XI-858663,Completed
CL-98364,06/04/2024,LM-544549,Completed
CL-75862,14/04/2024,RU-275649,Pending
CL-7263,23/05/2024,BB-5062,Rejected
CL-25483,18/04/2024,EY-41621,In Progress
CL-86764,27/08/2024,GC-317651,Rejected
CL-5416,27/07/2024,DJ-054681,In Progress
CL-66990,09/05/2024,PZ-21468,Completed
CL-23145,03/05/2024,HV-837592,Rejected
CL-99837,12/11/2024,TB-898153,Pending
CL-5797,10/01/2024,DL-70688,Rejected
CL-5363,08/03/2024,OA-260554,Completed
CL-78665,17/03/2024,YX-0649,Completed
CL-42776,25/10/2024,XC-4701,Rejected
CL-39962,30/10/2024,FQ-5185,Completed
CL-2318,25/08/2024,GN-216942,In Progress
CL-9278,17/09/2024,KC-18406,Rejected
CL-38496,16/07/2024,CV-84885,Completed
CL-55288,24/09/2024,EC-37398,Pending
CL-21495,05/06/2024,UT-46224,Completed
CL-33134,19/09/2024,KB-535497,Completed
CL-4390,19/04/2024,MF-188316,Completed
CL-58064,28/05/2024,MW-26623,Completed
CL-1944,17/05/2024,RD-48333,Completed
CL-77306,22/01/2024,PX-5019,Rejected
CL-14273,18/02/2024,OG-4169,In Progress
CL-7546,12/08/2024,AI-5210,Pending
CL-63055,03/06/2024,EO-043492,In Progress
CL-67956,07/01/2024,IQ-27330,Completed
CL-3339,26/05/2024,AA-62426,Rejected
CL-43327,08/01/2024,YI-823796,In Progress
CL-12628,20/03/2024,RE-587475,Completed
CL-99454,12/06/2024,FH-526894,Completed
CL-61108,17/02/2024,XS-13863,In Progress
CL-69019,29/06/2024,GC-428615,Completed
CL-2290,06/07/2024,MU-294879,Rejected
CL-87583,29/09/2024,OR-47888,Pending
CL-59730,09/09/2024,LF-5335,In Progress
CL-90551,10/05/2024,XR-23016,Rejected
CL-30382,15/10/2024,LB-511415,Pending
CL-79575,09/09/2024,NV-938151,Pending
CL-69329,02/02/2024,FM-5603,Pending
CL-33407,25/01/2024,MB-469388,Rejected
CL-79032,02/05/2024,IF-119724,Pending
CL-7265,03/04/2024,BB-258888,Pending
CL-18527,12/11/2024,OS-81773,Pending
CL-60490,30/07/2024,WC-96733,Rejected
CL-1544,11/04/2024,AW-10053,Pending
CL-6338,04/08/2024,EJ-2731,In Progress
CL-66331,23/05/2024,GL-1134,Completed
CL-48278,08/01/2024,SQ-67632,Pending
CL-87937,21/03/2024,WB-221725,In Progress
CL-97217,15/06/2024,RM-3012,Completed
CL-1007,03/09/2024,RQ-69926,Completed
CL-25758,18/09/2024,UJ-445557,Rejected
CL-20088,13/06/2024,XC-78787,Rejected
CL-85932,25/02/2024,XN-3066,In Progress
CL-4278,10/11/2024,PP-57539,Completed
CL-3045,03/11/2024,MA-03902,Completed
CL-97237,24/08/2024,LY-656578,Rejected
CL-6350,24/08/2024,TY-48568,Pending
CL-39823,23/03/2024,WQ-698275,Pending
CL-52915,20/05/2024,WH-84386,In Progress
CL-9334,11/05/2024,JB-630928,Completed
CL-63660,24/08/2024,ZV-0584,Pending
CL-8124,19/03/2024,TP-3278,Rejected
CL-47700,11/09/2024,XJ-14111,Rejected
CL-22053,23/10/2024,YD-569505,Rejected
CL-7285,05/07/2024,FL-4651,In Progress
CL-82996,05/11/2024,AJ-9843,Completed
CL-68431,22/03/2024,WO-325834,In Progress
CL-41281,25/04/2024,PS-15894,Pending
CL-9411,22/08/2024,DQ-7146,Pending
CL-912,02/09/2024,XV-24572,Completed
CL-3447,30/05/2024,RW-65518,Rejected
CL-9370,10/04/2024,AD-2210,Rejected
CL-6908,19/01/2024,AT-7162,Rejected
CL-1514,07/04/2024,TK-139689,In Progress
CL-44762,07/10/2024,BO-8453,In Progress
CL-74874,05/11/2024,XO-0399,In Progress
CL-67047,12/03/2024,VN-335044,Pending
CL-60928,21/08/2024,CN-261493,Completed
CL-7088,23/09/2024,FU-54265,In Progress
CL-73002,29/10/2024,RU-62018,Rejected
CL-4951,06/05/2024,ER-889124,Completed
CL-32873,01/08/2024,OI-8367,Pending
CL-99993,03/08/2024,OP-61653,Completed
CL-68278,04/01/2024,NX-4209,Rejected
CL-9050,24/02/2024,GB-84503,Completed
CL-14011,27/08/2024,XS-6887,Rejected
CL-1710,11/09/2024,CA-224231,Rejected
CL-77751,23/04/2024,YZ-4451,In Progress
CL-35604,16/01/2024,VC-18501,Pending
CL-53047,11/07/2024,KI-8096,Rejected
CL-16105,09/02/2024,WZ-5800,In Progress
CL-97837,08/07/2024,QP-6217,Rejected
CL-30995,05/08/2024,FR-267112,Pending
CL-50924,06/05/2024,EI-4702,Rejected
CL-6030,14/02/2024,NW-8054,Pending
CL-49719,14/07/2024,WC-44285,Pending
CL-60245,24/06/2024,OH-48158,Rejected
CL-95635,23/02/2024,YC-0192,Rejected
CL-85449,10/04/2024,EG-7161,Pending
CL-383,13/03/2024,JU-981023,In Progress
CL-562,15/03/2024,LA-238157,Rejected
CL-88111,04/02/2024,PW-9469,Completed
CL-28887,12/05/2024,FV-5372,In Progress
CL-7997,29/06/2024,IL-8365,Rejected
CL-79173,01/04/2024,MT-307675,Pending
CL-46482,09/11/2024,RD-86597,Pending
CL-35889,07/09/2024,FU-14242,In Progress
CL-5935,10/02/2024,DL-555202,Pending
CL-70244,03/09/2024,VC-1757,In Progress
CL-14627,22/05/2024,FB-3371,Pending
CL-39833,08/09/2024,VY-286298,Completed
CL-51115,26/08/2024,LP-68233,In Progress
CL-1945,10/11/2024,PI-94449,In Progress
CL-77304,23/06/2024,NO-0635,Completed
CL-8414,09/10/2024,FX-52275,In Progress
CL-30857,02/02/2024,SR-17588,In Progress
CL-88044,02/08/2024,YQ-50500,Pending
CL-67370,28/05/2024,TG-56557,Rejected
CL-9344,25/08/2024,LQ-98955,Pending
CL-1712,23/03/2024,MO-0212,Rejected
CL-16703,09/01/2024,DV-02656,In Progress
CL-60298,27/08/2024,JW-9186,Completed
CL-7340,13/04/2024,AA-2040,Pending
CL-798,07/10/2024,KH-3699,Rejected
CL-78656,25/10/2024,WW-39244,Rejected
CL-1253,08/08/2024,UY-6573,In Progress
CL-44290,25/08/2024,NM-750013,Rejected
CL-79025,09/09/2024,MK-009039,In Progress
CL-52224,04/09/2024,PE-7597,In Progress
CL-24787,20/06/2024,GY-92799,Pending
CL-16013,16/06/2024,VA-4839,Pending
CL-15814,12/10/2024,SQ-2122,Completed
CL-80635,15/05/2024,MN-209619,Pending
CL-79952,21/08/2024,BQ-9393,Completed
CL-5010,10/01/2024,KM-283032,Pending
CL-9900,09/08/2024,FK-157517,Completed
CL-1409,10/01/2024,OG-390647,Rejected
CL-319,04/02/2024,WE-779865,Completed
CL-52470,14/01/2024,OQ-9801,Pending
CL-26247,03/07/2024,TJ-181270,Pending
CL-8914,26/03/2024,MF-1775,Completed
CL-38719,15/09/2024,VA-512367,Rejected
CL-38583,11/03/2024,KP-47443,In Progress
CL-32841,05/01/2024,HC-988464,Completed
CL-24802,13/05/2024,QQ-795660,Rejected
CL-85631,24/02/2024,EV-7676,In Progress
CL-29916,07/05/2024,KN-61594,Rejected
CL-3293,21/10/2024,HK-95370,In Progress
CL-832,10/03/2024,HI-1165,Completed
CL-55127,05/07/2024,OR-1763,In Progress
CL-64751,02/07/2024,VI-543548,In Progress
CL-7406,28/01/2024,KN-511863,Pending
CL-5487,22/02/2024,IQ-0452,In Progress
CL-54534,02/04/2024,ZI-7353,Completed
CL-67119,30/06/2024,OR-259003,In Progress
CL-89710,30/06/2024,FF-8644,Completed
CL-4218,09/03/2024,XZ-87839,Pending
CL-8826,12/02/2024,WD-1914,Pending
CL-81117,03/09/2024,QS-3095,Rejected
CL-859,24/10/2024,KP-94657,Rejected
CL-93020,19/08/2024,BU-0567,In Progress
CL-5894,23/02/2024,AX-9990,Pending
CL-80438,15/08/2024,MF-7107,Completed
CL-95417,13/05/2024,IG-0726,In Progress
CL-7115,26/10/2024,YX-42006,Rejected
CL-67254,16/10/2024,OP-6805,Rejected
CL-35505,27/07/2024,ZB-024452,Completed
CL-30292,06/07/2024,UC-350927,Rejected
CL-15482,11/08/2024,UE-734555,Pending
CL-23327,28/05/2024,UT-601350,Rejected
CL-31648,27/06/2024,BY-42708,Rejected
CL-15810,24/10/2024,RG-68283,In Progress
CL-82002,29/02/2024,LM-743978,Completed
CL-62633,22/07/2024,YN-3429,In Progress
CL-8502,16/08/2024,PU-34653,Rejected
CL-91802,15/08/2024,XA-49409,In Progress
CL-329,31/07/2024,XB-836304,Completed
CL-204,31/07/2024,VG-8930,Pending
CL-25462,26/10/2024,MD-19967,Pending
CL-54696,25/10/2024,RC-896988,Pending
CL-7320,10/11/2024,DY-908817,Pending
CL-34177,05/04/2024,ZD-606982,Rejected
CL-16616,28/03/2024,XM-3825,Pending
CL-72390,11/02/2024,BC-7405,Rejected
CL-87905,04/10/2024,SP-63048,In Progress
CL-80389,19/05/2024,AD-2674,In Progress
CL-27889,07/07/2024,PH-7687,Pending
CL-35364,14/03/2024,OF-00716,Completed
CL-15628,25/09/2024,LC-0691,In Progress
CL-37312,04/11/2024,JI-207968,Completed
CL-32966,02/10/2024,RV-638226,Completed
CL-92058,05/06/2024,PE-260565,Completed
CL-34816,24/05/2024,EA-8687,Rejected
CL-2131,19/10/2024,QZ-5909,Completed
CL-89285,04/08/2024,KK-637069,Completed
CL-83582,11/09/2024,NT-43006,In Progress
CL-36828,29/03/2024,PU-032957,Completed
CL-69735,10/08/2024,YM-6245,Rejected
CL-2539,05/08/2024,KL-6796,Rejected
CL-37785,18/01/2024,QZ-98668,Pending
CL-93406,06/03/2024,LQ-901963,Completed
CL-92136,10/06/2024,FM-9607,Pending
CL-95984,04/10/2024,TQ-81085,Rejected
CL-22198,30/07/2024,JS-497502,Rejected
CL-46508,02/04/2024,KG-3165,Rejected
CL-70605,05/02/2024,LN-62070,Completed
CL-29199,15/09/2024,IA-300514,Pending
CL-40619,03/10/2024,YO-36549,In Progress
CL-3445,24/10/2024,MO-9512,Rejected
CL-57672,23/08/2024,IY-695963,Completed
CL-36216,07/08/2024,KX-897089,Pending
CL-40536,19/09/2024,KT-01702,Pending
CL-10275,27/08/2024,CP-604393,In Progress
CL-89210,18/06/2024,OE-86312,Completed
CL-8287,19/04/2024,QR-6636,Rejected
CL-12310,15/01/2024,PD-04092,Rejected
CL-73830,27/10/2024,QJ-664189,In Progress
CL-9394,03/02/2024,RB-4424,Rejected
CL-25312,05/07/2024,RP-01854,Rejected
CL-12180,09/11/2024,CB-5573,In Progress
CL-10114,13/03/2024,PL-096707,Pending
CL-98866,22/06/2024,RD-211339,Completed
CL-32084,04/07/2024,IX-15500,Completed
CL-91062,15/03/2024,FW-9913,Rejected
CL-97231,06/07/2024,SQ-0712,Rejected
CL-22144,24/07/2024,KW-691930,Rejected
CL-376,29/03/2024,WS-7731,Rejected
CL-9174,09/11/2024,GH-26602,Completed
CL-97311,08/05/2024,AO-3402,Completed
CL-15396,02/03/2024,LX-5028,In Progress
CL-5009,21/02/2024,RA-429417,Rejected
CL-891,19/05/2024,FZ-65774,In Progress
CL-9708,29/04/2024,KF-3533,In Progress
CL-4017,28/01/2024,LQ-5422,Completed
CL-24104,02/04/2024,UE-0718,Completed
CL-31945,09/11/2024,ID-5240,Completed
CL-56558,24/08/2024,KE-3814,In Progress
CL-54600,26/07/2024,NI-4706,Pending
CL-90294,16/09/2024,IO-08879,In Progress
CL-67599,16/06/2024,YP-108891,Pending
CL-73079,17/07/2024,YW-7139,Rejected
CL-6986,20/06/2024,EK-620310,Pending
CL-69761,31/05/2024,NW-983086,Completed
CL-56207,08/05/2024,FN-6423,In Progress
CL-34499,27/07/2024,WO-15768,Rejected
CL-48330,27/03/2024,II-06432,Rejected
CL-5522,06/07/2024,OS-3932,Rejected
CL-27810,10/08/2024,JM-54586,Pending
CL-47701,23/02/2024,RC-11308,Rejected
CL-6663,26/02/2024,CY-0421,Rejected
CL-8660,28/09/2024,ZF-2501,Pending
CL-8353,10/02/2024,BC-9848,Completed
CL-48811,14/06/2024,FV-612492,Rejected
CL-91347,26/10/2024,WO-92385,Completed
CL-15671,11/08/2024,IY-275857,Rejected
CL-63228,10/07/2024,CO-8624,In Progress
CL-3154,13/04/2024,HB-30645,Rejected
CL-28789,07/07/2024,AA-82432,Completed
CL-45914,04/11/2024,SX-5463,In Progress
CL-8956,01/11/2024,UR-31945,Pending
CL-78821,16/08/2024,FA-9862,In Progress
CL-34312,31/03/2024,ML-80715,Completed
CL-37514,27/10/2024,JB-5574,Pending
CL-91160,31/01/2024,RW-0581,Rejected
CL-75716,04/01/2024,YZ-996601,Completed
CL-41454,08/03/2024,XB-09112,Completed
CL-49014,23/04/2024,HE-357435,In Progress
CL-37428,04/01/2024,TM-95465,Pending
CL-74256,15/07/2024,NV-0917,Pending
CL-93973,22/08/2024,WH-5547,In Progress
CL-6240,29/08/2024,PN-555677,Rejected
CL-41983,14/04/2024,OB-99366,In Progress
CL-27410,11/01/2024,CU-442419,Pending
CL-3064,03/07/2024,GI-121334,In Progress
CL-84371,22/09/2024,AD-3913,Completed
CL-2592,18/06/2024,FP-88627,In Progress
CL-46708,17/06/2024,MX-87434,In Progress
CL-87963,27/01/2024,ZV-7246,Pending
CL-2598,03/06/2024,MH-312361,Pending
CL-30222,04/04/2024,KD-3063,Completed
CL-85511,03/02/2024,RY-041671,Completed
CL-67227,03/10/2024,DY-546609,Rejected
CL-25690,30/04/2024,ON-3731,Pending
CL-93876,27/04/2024,FS-82220,Pending
CL-90349,26/08/2024,JP-731966,Rejected
CL-67408,01/10/2024,HS-6853,Pending
CL-13004,21/02/2024,NA-94361,Rejected
CL-86744,22/10/2024,TC-78762,In Progress
CL-97764,19/01/2024,DD-54422,Rejected
CL-20945,05/03/2024,TM-417875,Pending
CL-2804,19/10/2024,MN-02861,Pending
CL-94879,31/08/2024,VF-560246,Pending
CL-40701,10/05/2024,WW-388898,In Progress
CL-1781,21/08/2024,BX-4632,In Progress
CL-8545,04/07/2024,EQ-7670,In Progress
CL-36556,02/03/2024,WQ-3752,In Progress
CL-769,16/06/2024,DH-75527,Rejected
CL-97549,19/08/2024,KF-683344,Pending
CL-79188,19/05/2024,VE-036578,Completed
CL-79705,13/05/2024,RD-8335,Completed
CL-88519,16/04/2024,CU-59883,Pending
CL-50492,08/04/2024,MS-049938,Pending
CL-77162,12/06/2024,PA-014618,Completed
CL-88748,01/07/2024,QD-495776,Completed
CL-50616,12/11/2024,QC-715344,Completed
CL-66177,26/06/2024,MU-892883,Completed
CL-90432,24/09/2024,IC-63372,In Progress
CL-43815,09/07/2024,LG-8314,Rejected
CL-48318,27/07/2024,QW-39289,Pending
CL-1172,21/05/2024,QF-597773,In Progress
CL-56829,08/04/2024,LJ-623663,Pending
CL-41338,30/04/2024,RY-148635,Rejected
CL-99764,02/07/2024,QD-576824,Rejected
CL-64333,11/03/2024,MV-880203,In Progress
CL-45384,02/02/2024,QB-10672,Rejected
CL-21516,21/06/2024,UF-2457,Completed
CL-93544,22/03/2024,KA-87160,In Progress
CL-2593,07/05/2024,ZS-498530,Rejected
CL-70493,07/02/2024,WP-984361,Pending
CL-90939,26/01/2024,SX-76136,Completed
CL-39641,01/03/2024,XB-31278,In Progress
CL-99748,23/09/2024,IC-363806,Rejected
CL-1551,18/06/2024,EB-2896,Rejected
CL-14198,18/03/2024,FW-80575,In Progress
CL-62143,05/08/2024,YF-06006,Rejected
CL-5360,15/07/2024,OV-5276,In Progress
CL-3178,10/08/2024,JG-029155,In Progress
CL-3277,05/04/2024,BM-3841,Completed
CL-831,27/01/2024,ZK-652664,Completed
CL-253,03/11/2024,OK-415888,Completed
CL-22575,16/07/2024,UK-67605,In Progress
CL-52703,04/10/2024,TO-898924,In Progress
CL-4855,04/08/2024,WH-4590,Rejected
CL-25710,19/04/2024,YY-38172,Pending
CL-79109,24/04/2024,TS-6665,Completed
CL-5513,26/08/2024,KZ-38645,Pending
CL-15886,21/05/2024,PL-939658,Pending
CL-30001,02/08/2024,NS-233381,Rejected
CL-2296,30/05/2024,VV-2333,Completed
CL-7217,15/04/2024,TX-7487,In Progress
CL-4673,27/07/2024,WR-32738,Completed
CL-8748,10/02/2024,SK-9493,Completed
CL-71405,15/10/2024,JX-695631,Pending
CL-23486,23/07/2024,TR-69037,Pending
CL-34495,16/06/2024,AP-6459,Completed
CL-30745,17/05/2024,AA-262421,Rejected
CL-4689,11/08/2024,QT-930256,Pending
CL-25566,22/04/2024,MY-889806,In Progress
CL-81319,07/08/2024,AZ-024468,In Progress
CL-17263,11/01/2024,IT-393076,In Progress
CL-34453,13/02/2024,DF-6908,Rejected
CL-84056,06/11/2024,HJ-5755,Pending
CL-326,03/03/2024,WS-19922,In Progress
CL-609,05/08/2024,GY-0075,Completed
CL-49041,22/08/2024,HK-654129,Completed
CL-37491,07/06/2024,AS-130839,In Progress
CL-69531,14/09/2024,FV-847352,Completed
CL-17036,17/09/2024,MN-21552,In Progress
CL-93607,02/10/2024,RG-25808,Completed
CL-84585,08/11/2024,XS-42430,Rejected
CL-30341,21/06/2024,JE-19835,Rejected
CL-18802,10/03/2024,WZ-6570,In Progress
CL-61056,07/03/2024,ZG-9261,Completed
CL-5632,17/10/2024,CY-45252,Completed
CL-61275,01/07/2024,AA-52515,Rejected
CL-4977,18/05/2024,SS-52115,Rejected
CL-7478,07/05/2024,MX-9441,Pending
CL-9143,20/03/2024,NA-242369,In Progress
CL-34527,07/04/2024,UO-56491,In Progress
CL-79630,07/07/2024,XO-262516,Pending
CL-41678,24/04/2024,AD-598696,Completed
CL-8245,04/01/2024,PI-579415,Completed
CL-83786,29/09/2024,EO-274046,In Progress
CL-84360,04/05/2024,VV-8780,Pending
CL-6430,24/04/2024,NX-4455,Completed
CL-78510,22/06/2024,WW-175469,Rejected
CL-6011,15/02/2024,YO-0072,In Progress
CL-55553,05/04/2024,LV-7657,Pending
CL-2884,07/06/2024,PL-6373,Completed
CL-7195,24/01/2024,OC-12466,In Progress
